1.10600e+03 ,-6.52103e-01 ,-1.68603e-01 ,-2.11480e+00 ,
1.36200e+03 ,3.46168e+00 ,-6.98654e+00 ,-1.44168e+00 ,
1.61800e+03 ,-1.35710e+01 ,1.16422e+01 ,3.40808e+00 ,
1.87400e+03 ,2.75520e-01 ,-2.57312e-01 ,-3.85914e-01 ,
1.12200e+03 ,7.43883e-01 ,-4.12334e+00 ,3.85420e-01 ,
1.37800e+03 ,3.15305e+00 ,-3.97959e+00 ,3.40173e-01 ,
1.63400e+03 ,9.00882e-01 ,2.00681e+01 ,-3.56520e+00 ,
1.89000e+03 ,8.34882e+00 ,7.62190e-01 ,-1.18219e+00 ,
1.13800e+03 ,1.23302e+00 ,-4.91436e+00 ,7.05810e-01 ,
1.39400e+03 ,1.73537e-01 ,4.75411e-01 ,2.46690e+00 ,
1.65000e+03 ,5.89782e+00 ,-4.65564e+00 ,-3.08010e+00 ,
1.90600e+03 ,-2.02451e+00 ,-4.56740e+00 ,1.10039e+00 ,
1.09100e+03 ,6.09557e-01 ,4.30653e+00 ,-4.05665e-01 ,
1.34700e+03 ,2.67372e-01 ,-3.42842e-01 ,-2.86460e-01 ,
1.60300e+03 ,-8.58532e-01 ,-8.26476e-01 ,2.52167e-01 ,
1.85900e+03 ,-4.73627e+00 ,-1.43577e+00 ,1.13016e-01 ,
1.10700e+03 ,-4.49858e+00 ,-4.52351e+00 ,-7.31472e-01 ,
1.36300e+03 ,5.58790e-02 ,-2.40611e-01 ,1.57776e+00 ,
1.61900e+03 ,5.78141e+00 ,2.79531e+00 ,-5.87915e-01 ,
1.87500e+03 ,-5.92495e-01 ,-6.18159e-01 ,3.05892e-01 ,
1.12300e+03 ,4.34597e+01 ,-3.18470e+01 ,1.11271e+01 ,
1.37900e+03 ,1.36497e-01 ,-1.88080e-01 ,5.98448e-01 ,
1.63500e+03 ,2.07108e+00 ,-2.90866e+00 ,-2.16536e-01 ,
1.89100e+03 ,-6.43555e+00 ,-1.41010e+00 ,-1.62017e+00 ,
1.13900e+03 ,-7.64297e-01 ,-1.10556e+00 ,3.56663e+00 ,
1.39500e+03 ,4.80809e-01 ,-1.93716e+00 ,3.35045e-01 ,
1.65100e+03 ,-3.91185e-01 ,1.12661e+00 ,-8.29615e-01 ,
1.90700e+03 ,3.39838e+00 ,1.65150e+00 ,9.56323e-01 ,
1.09200e+03 ,-4.68133e-01 ,-8.69091e-01 ,6.11668e-01 ,
1.34800e+03 ,2.97491e+00 ,-7.92397e+00 ,-1.90949e+00 ,
1.60400e+03 ,-7.97469e+00 ,1.39267e+01 ,2.59516e+00 ,
1.86000e+03 ,2.31334e+00 ,1.20307e+00 ,1.58419e+00 ,
1.10800e+03 ,-5.31303e+00 ,-1.17753e+01 ,-1.96107e+00 ,
1.36400e+03 ,8.60762e+00 ,7.70907e+00 ,-2.27807e+00 ,
1.62000e+03 ,3.52212e-02 ,5.21871e+00 ,-2.61862e-01 ,
1.87600e+03 ,8.28856e-02 ,3.56275e-01 ,6.88477e-01 ,
1.12400e+03 ,1.92706e+01 ,-1.17153e+00 ,9.52776e+00 ,
1.38000e+03 ,-1.76181e-01 ,4.07588e-02 ,4.98019e-02 ,
1.63600e+03 ,1.63242e+01 ,1.10519e+01 ,5.22634e+00 ,
1.89200e+03 ,5.21985e-01 ,-3.56348e+00 ,4.66529e-01 ,
1.14000e+03 ,-2.23032e-01 ,2.78468e-01 ,1.51792e+00 ,
1.39600e+03 ,-4.09575e-01 ,4.43102e-01 ,-2.04854e+00 ,
1.65200e+03 ,-7.82717e-01 ,2.22559e+00 ,-1.02920e+00 ,
1.90800e+03 ,-4.15590e-02 ,1.11714e-01 ,-3.18175e-02 ,
5.00000e+00 ,-3.77492e+00 ,4.49919e+00 ,1.07746e+00 ,
2.61000e+02 ,1.87448e-01 ,7.45901e-03 ,3.97753e-01 ,
5.17000e+02 ,1.74647e+00 ,5.64073e-01 ,1.08468e+00 ,
